data_type,collector,purpose,text
UNSPECIFIED_DATA,advertiser,,"In some cases, data may still be collected about your browsing activity by these third-party advertisers, but they will not use this data to deliver advertisements that are based on your past online browsing behaviour."
contact information,freddie med,advertising,"Where you have given your consent, Freddie Med may store your business contact details for direct marketing purposes and we may contact you about our respective products or services that may be of interest to you or your employer."
cookie / pixel tag,we,,The Website uses cookies.
information you provide to we,we,,We may also collect other information that you provide to us through using our Website.
personal information,we,"advertising, legal, security, services","As a general rule, we keep your personal information for as long as required (a) to comply with law; (b) in connection with legal action or an investigation involving us; or (c) to provide you with information, access to the Website, or our products and our services.
Privacy Policy

6. We sometimes share your personal information

We may share your personal information with any of the following:
We may transfer your personal information outside of your home country.
We use your personal information for the purposes of:"
